x,y,z
3.8644,-2.3729,3.8017
3.8644,-2.2373,3.7300
3.8644,-2.1017,3.6777
3.8644,-1.9661,3.6456
3.8644,-1.8305,3.6335
3.8644,-1.6949,3.6413
3.8644,-1.5593,3.6682
3.8644,-1.4237,3.7132
3.8644,-1.2881,3.7749
3.8644,-1.1525,3.8517
3.8644,-1.0169,3.9416
3.8644,-0.8814,4.0426
3.8644,-0.7458,4.1525
3.8644,-0.6102,4.2693
3.8644,-0.4746,4.3907
3.8644,-0.3390,4.5147
3.8644,-0.2034,4.6395
3.8644,-0.0678,4.7634
3.8644,0.0678,4.8848
3.8644,0.2034,5.0026
3.8644,0.3390,5.1156
3.8644,0.4746,5.2232
3.8644,0.6102,5.3249
3.8644,0.7458,5.4203
3.8644,0.8814,5.5094
3.8644,1.0169,5.5922
3.8644,1.1525,5.6690
3.8644,1.2881,5.7403
3.8644,1.4237,5.8063
3.8644,1.5593,5.8678
3.8644,1.6949,5.9252
3.8644,1.8305,5.9790
3.8644,1.9661,6.0300
3.8644,2.1017,6.0787
3.8644,2.2373,6.1256
3.8644,2.3729,6.1712
3.8644,2.5085,6.2161
3.8644,2.6441,6.2605
3.8644,2.7797,6.3049
3.8644,2.9153,6.3496
3.8644,3.0508,6.3948
3.8644,3.1864,6.4409
3.8644,3.3220,6.4880
3.8644,3.4576,6.5363
3.8644,3.5932,6.5859
3.8644,3.7288,6.6369
3.8644,3.8644,6.6895
3.8644,4.0000,6.7437
4.0000,-4.0000,5.7905
4.0000,-3.8644,5.6257
4.0000,-3.7288,5.4594
4.0000,-3.5932,5.2933
4.0000,-3.4576,5.1289
4.0000,-3.3220,4.9679
4.0000,-3.1864,4.8123
4.0000,-3.0508,4.6639
4.0000,-2.9153,4.5248
4.0000,-2.7797,4.3968
4.0000,-2.6441,4.2818
4.0000,-2.5085,4.1812
4.0000,-2.3729,4.0965
4.0000,-2.2373,4.0287
4.0000,-2.1017,3.9788
4.0000,-1.9661,3.9471
4.0000,-1.8305,3.9337
4.0000,-1.6949,3.9383
4.0000,-1.5593,3.9604
4.0000,-1.4237,3.9989
4.0000,-1.2881,4.0526
4.0000,-1.1525,4.1201
4.0000,-1.0169,4.1996
4.0000,-0.8814,4.2893
4.0000,-0.7458,4.3872
4.0000,-0.6102,4.4914
4.0000,-0.4746,4.6001
4.0000,-0.3390,4.7112
4.0000,-0.2034,4.8233
4.0000,-0.0678,4.9347
4.0000,0.0678,5.0440
4.0000,0.2034,5.1503
4.0000,0.3390,5.2525
4.0000,0.4746,5.3499
4.0000,0.6102,5.4422
4.0000,0.7458,5.5291
4.0000,0.8814,5.6104
4.0000,1.0169,5.6863
4.0000,1.1525,5.7570
4.0000,1.2881,5.8228
4.0000,1.4237,5.8841
4.0000,1.5593,5.9415
4.0000,1.6949,5.9954
4.0000,1.8305,6.0463
4.0000,1.9661,6.0948
4.0000,2.1017,6.1413
4.0000,2.2373,6.1865
4.0000,2.3729,6.2307
4.0000,2.5085,6.2743
4.0000,2.6441,6.3178
4.0000,2.7797,6.3614
4.0000,2.9153,6.4054
4.0000,3.0508,6.4502
4.0000,3.1864,6.4959
4.0000,3.3220,6.5427
4.0000,3.4576,6.5907
4.0000,3.5932,6.6401
4.0000,3.7288,6.6910
4.0000,3.8644,6.7434
4.0000,4.0000,6.7975
